match_id,season_id,match_date,venue,city,team1,team2,toss_winner,toss_decision,match_winner,win_by_runs,win_by_wickets,result,player_name
533312,2012,2012-10-05,R Premadasa Stadium,Colombo,Australia,West Indies,Australia,bat,Australia,28,0,normal,EA Perry
533313,2012,2012-10-07,R Premadasa Stadium,Colombo,Australia,England,England,field,Australia,4,0,normal,JE Cameron
534208,2012,2012-06-24,Trent Bridge,Nottingham,England,West Indies,West Indies,bat,England,0,7,normal,AD Hales
534233,2012,2012-09-08,Riverside Ground,Chester-le-Street,England,South Africa,South Africa,field,South Africa,0,7,normal,DW Steyn
534234,2012,2012-09-10,Old Trafford,Manchester,England,South Africa,England,field,,0,0,no result,
534235,2012,2012-09-12,Edgbaston,Birmingham,England,South Africa,South Africa,field,England,28,0,normal,JC Buttler
538068,2011,2011-11-29,Shere Bangla National Stadium,Mirpur,Bangladesh,Pakistan,Pakistan,bat,Pakistan,50,0,normal,Mohammad Hafeez
540173,2012,2012-03-27,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,Australia,West Indies,bat,Australia,0,8,normal,SR Watson
540174,2012,2012-03-30,"Kensington Oval, Bridgetown",Barbados,West Indies,Australia,West Indies,bat,West Indies,14,0,normal,DR Smith
542850,2012,2012-06-26,St Lawrence Ground,Canterbury,England,India,India,field,England,33,0,normal,SJ Taylor
542851,2012,2012-06-28,County Ground,Chelmsford,England,India,India,bat,England,0,8,normal,SJ Taylor
543883,2012,2012-02-22,Mombasa Sports Club Ground,Unknown,Kenya,Ireland,Ireland,field,Ireland,0,6,normal,GH Dockrell
543884,2012,2012-02-23,Mombasa Sports Club Ground,Unknown,Kenya,Ireland,Kenya,bat,Ireland,0,8,normal,PR Stirling
543885,2012,2012-02-24,Mombasa Sports Club Ground,Unknown,Kenya,Ireland,Ireland,bat,Ireland,2,0,normal,SO Ngoche
546410,2012,2012-03-13,Dubai International Cricket Stadium,Unknown,Canada,Netherlands,Netherlands,bat,Netherlands,42,0,normal,Mudassar Bukhari
546414,2012,2012-03-14,Dubai International Cricket Stadium,Unknown,Ireland,Kenya,Kenya,bat,Ireland,0,10,normal,WB Rankin
546442,2012,2012-03-18,Dubai International Cricket Stadium,Unknown,Ireland,Scotland,Ireland,bat,Ireland,17,0,normal,EC Joyce
546462,2012,2012-03-22,Dubai International Cricket Stadium,Unknown,Canada,Ireland,Canada,bat,Ireland,0,10,normal,PR Stirling
546470,2012,2012-03-23,Dubai International Cricket Stadium,Unknown,Ireland,Netherlands,Ireland,field,Ireland,0,7,normal,KJ O'Brien
546473,2012,2012-03-23,Dubai International Cricket Stadium,Unknown,Canada,Scotland,Canada,bat,Scotland,0,4,normal,RD Berrington
551593,2012,2012-09-08,Riverside Ground,Chester-le-Street,England,West Indies,West Indies,bat,England,0,8,normal,LA Marsh
551594,2012,2012-09-10,Old Trafford,Manchester,England,West Indies,West Indies,field,England,28,0,normal,SJ Taylor
551595,2012,2012-09-13,County Ground,Northampton,England,West Indies,England,bat,England,10,0,normal,A Brindle
551596,2012,2012-09-15,County Ground,Hove,England,West Indies,England,bat,England,84,0,normal,LS Greenway
551597,2012,2012-09-16,Arundel Castle Cricket Club Ground,Unknown,England,West Indies,West Indies,field,West Indies,0,3,normal,DJS Dottin
556252,2012,2012-03-30,New Wanderers Stadium,Johannesburg,South Africa,India,India,field,South Africa,11,0,normal,CA Ingram
560921,2012,2012-06-30,Central Broward Regional Park Stadium Turf Ground,Lauderhill,New Zealand,West Indies,New Zealand,field,West Indies,56,0,normal,CH Gayle
560922,2012,2012-07-01,Central Broward Regional Park Stadium Turf Ground,Lauderhill,New Zealand,West Indies,West Indies,bat,West Indies,61,0,normal,SP Narine
562437,2012,2012-06-01,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,Pakistan,Sri Lanka,bat,Sri Lanka,37,0,normal,NLTC Perera
562438,2012,2012-06-03,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,Pakistan,Pakistan,bat,Pakistan,23,0,normal,Shahid Afridi
564786,2012,2012-08-07,Pallekele International Cricket Stadium,Unknown,Sri Lanka,India,Sri Lanka,field,India,39,0,normal,IK Pathan
565810,2012,2012-12-20,Subrata Roy Sahara Stadium,Pune,India,England,India,field,India,0,5,normal,Yuvraj Singh
565811,2012,2012-12-22,Wankhede Stadium,Mumbai,India,England,England,field,England,0,6,normal,EJG Morgan
565820,2012,2012-09-11,"MA Chidambaram Stadium, Chepauk",Chennai,India,New Zealand,India,field,New Zealand,1,0,normal,BB McCullum
565844,2012,2012-09-04,Haslegrave Ground,Loughborough,England,Pakistan,Pakistan,bat,England,0,7,normal,A Shrubsole
565845,2012,2012-09-05,Haslegrave Ground,Loughborough,England,Pakistan,England,bat,England,81,0,normal,DN Wyatt
566926,2013,2013-06-25,Kennington Oval,London,England,New Zealand,England,field,New Zealand,5,0,normal,HD Rutherford
566927,2013,2013-06-27,Kennington Oval,London,England,New Zealand,New Zealand,field,,0,0,no result,
566937,2013,2013-08-29,The Rose Bowl,Southampton,England,Australia,England,field,Australia,39,0,normal,AJ Finch
566938,2013,2013-08-31,Riverside Ground,Chester-le-Street,England,Australia,Australia,field,England,27,0,normal,AD Hales
567071,2012,2012-07-18,"Civil Service Cricket Club, Stormont",Belfast,Ireland,Bangladesh,Ireland,field,Bangladesh,71,0,normal,Elias Sunny
567205,2012,2012-07-25,Sportpark Westvliet,The Hague,Netherlands,Bangladesh,Netherlands,bat,Bangladesh,0,8,normal,
567353,2012,2012-12-21,Kingsmead,Durban,South Africa,New Zealand,New Zealand,bat,South Africa,0,8,normal,RK Kleinveldt
567354,2012,2012-12-23,Buffalo Park,East London,South Africa,New Zealand,New Zealand,field,New Zealand,0,8,normal,MJ Guptill
567355,2012,2012-12-26,St George's Park,Port Elizabeth,South Africa,New Zealand,South Africa,bat,South Africa,33,0,normal,H Davids
567367,2013,2013-03-03,SuperSport Park,Centurion,South Africa,Pakistan,Pakistan,bat,Pakistan,95,0,normal,Mohammad Hafeez
569237,2013,2013-02-09,Eden Park,Auckland,New Zealand,England,New Zealand,field,England,40,0,normal,
569238,2013,2013-02-12,Seddon Park,Hamilton,New Zealand,England,England,field,New Zealand,55,0,normal,
569239,2013,2013-02-15,Westpac Stadium,Wellington,New Zealand,England,England,field,England,0,10,normal,
571148,2012,2012-09-05,Dubai International Cricket Stadium,Unknown,Australia,Pakistan,Pakistan,field,Pakistan,0,7,normal,Mohammad Hafeez
571149,2012,2012-09-07,Dubai International Cricket Stadium,Unknown,Australia,Pakistan,Pakistan,bat,,0,0,tie,Saeed Ajmal
571150,2012,2012-09-10,Dubai International Cricket Stadium,Unknown,Australia,Pakistan,Pakistan,field,Australia,94,0,normal,DA Warner
573019,2013,2013-01-26,Stadium Australia,Sydney,Australia,Sri Lanka,Australia,bat,Sri Lanka,0,5,normal,DA Warner
573020,2013,2013-01-28,Melbourne Cricket Ground,Unknown,Australia,Sri Lanka,Australia,field,Sri Lanka,2,0,normal,NLTC Perera
573027,2013,2013-02-13,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Australia,West Indies,West Indies,bat,West Indies,27,0,normal,KA Pollard
573672,2012,2012-07-26,Sportpark Westvliet,The Hague,Netherlands,Bangladesh,Bangladesh,bat,Netherlands,0,1,normal,
582186,2012,2012-10-30,Pallekele International Cricket Stadium,Unknown,Sri Lanka,New Zealand,Sri Lanka,field,,0,0,no result,
584772,2012,2012-10-03,Nondescripts Cricket Club Ground,Colombo,Sri Lanka,India,Sri Lanka,bat,India,0,9,normal,E Bisht
584923,2012,2012-10-28,Guanggong International Cricket Stadium,Unknown,Bangladesh,Sri Lanka,Sri Lanka,field,Bangladesh,5,0,normal,Salma Khatun
584924,2012,2012-10-28,Guanggong International Cricket Stadium,Unknown,India,Pakistan,Pakistan,bat,India,0,8,normal,M Raj
584928,2012,2012-10-30,Guanggong International Cricket Stadium,Unknown,Bangladesh,Pakistan,Pakistan,field,Pakistan,0,6,normal,Nida Dar
584929,2012,2012-10-31,Guanggong International Cricket Stadium,Unknown,India,Pakistan,India,bat,India,18,0,normal,PG Raut
587476,2012,2012-12-10,Shere Bangla National Stadium,Mirpur,Bangladesh,West Indies,West Indies,bat,West Indies,18,0,normal,MN Samuels
588498,2013,2013-01-19,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,South Africa,South Africa,bat,West Indies,0,8,normal,DJS Dottin
588499,2013,2013-01-20,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,South Africa,West Indies,field,West Indies,0,6,normal,SF Daley
589306,2012,2012-12-25,M Chinnaswamy Stadium,Bangalore,India,Pakistan,Pakistan,field,Pakistan,0,5,normal,Mohammad Hafeez
589307,2012,2012-12-28,"Sardar Patel Stadium, Motera",Ahmedabad,India,Pakistan,Pakistan,field,India,11,0,normal,Yuvraj Singh
592268,2013,2013-03-15,ICC Global Cricket Academy,Dubai,Canada,Kenya,Kenya,bat,Canada,0,5,normal,Junaid Siddiqui
592269,2013,2013-03-16,ICC Global Cricket Academy,Dubai,Canada,Kenya,Kenya,bat,Kenya,21,0,normal,CO Obuya
592276,2013,2013-04-20,Wanderers Cricket Ground,Windhoek,Kenya,Netherlands,Kenya,field,Kenya,0,7,normal,
593726,2013,2013-08-27,County Ground,Chelmsford,England,Australia,England,bat,England,15,0,normal,SJ Taylor
593727,2013,2013-08-29,The Rose Bowl,Southampton,England,Australia,Australia,bat,England,0,5,normal,LS Greenway
593728,2013,2013-08-31,Riverside Ground,Chester-le-Street,England,Australia,England,field,England,0,7,normal,KH Brunt
593986,2013,2013-03-02,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,Zimbabwe,Zimbabwe,bat,West Indies,0,8,normal,LMP Simmons
593987,2013,2013-03-03,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,Zimbabwe,West Indies,bat,West Indies,41,0,normal,S Badree
602477,2013,2013-03-31,Pallekele International Cricket Stadium,Unknown,Sri Lanka,Bangladesh,Bangladesh,field,Sri Lanka,17,0,normal,MDKJ Perera
603243,2013,2013-03-03,R Premadasa Stadium,Colombo,Sri Lanka,West Indies,Sri Lanka,bat,West Indies,0,6,normal,
603244,2013,2013-03-05,R Premadasa Stadium,Colombo,Sri Lanka,West Indies,Sri Lanka,field,West Indies,34,0,normal,
603246,2013,2013-03-08,R Premadasa Stadium,Colombo,Sri Lanka,West Indies,West Indies,bat,West Indies,7,0,normal,
623571,2013,2013-05-11,Queens Sports Club,Bulawayo,Zimbabwe,Bangladesh,Zimbabwe,bat,Zimbabwe,6,0,normal,H Masakadza
623572,2013,2013-05-12,Queens Sports Club,Bulawayo,Zimbabwe,Bangladesh,Bangladesh,bat,Bangladesh,34,0,normal,Shakib Al Hasan
627008,2013,2013-07-05,Haslegrave Ground,Loughborough,England,Pakistan,England,bat,England,70,0,normal,SJ Taylor
627009,2013,2013-07-05,Haslegrave Ground,Loughborough,England,Pakistan,Pakistan,bat,Pakistan,1,0,normal,Sana Mir
630951,2013,2013-04-19,Wanderers Cricket Ground,Windhoek,Kenya,Netherlands,Netherlands,bat,Kenya,0,5,normal,
635658,2013,2013-08-02,R Premadasa Stadium,Colombo,Sri Lanka,South Africa,South Africa,bat,South Africa,12,0,normal,JP Duminy
635659,2013,2013-08-04,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,South Africa,South Africa,bat,South Africa,22,0,normal,DA Miller
635660,2013,2013-08-06,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,South Africa,South Africa,bat,Sri Lanka,0,6,normal,TM Dilshan
636164,2014,2014-01-29,Bellerive Oval,Hobart,Australia,England,Australia,bat,Australia,13,0,normal,CL White
636165,2014,2014-01-31,Melbourne Cricket Ground,Unknown,Australia,England,England,bat,Australia,0,8,normal,JR Hazlewood
636166,2014,2014-02-02,Stadium Australia,Sydney,Australia,England,Australia,bat,Australia,84,0,normal,GJ Bailey
636536,2014,2014-03-09,"Kensington Oval, Bridgetown",Barbados,West Indies,England,West Indies,bat,West Indies,27,0,normal,MN Samuels
636537,2014,2014-03-11,"Kensington Oval, Bridgetown",Barbados,West Indies,England,England,bat,West Indies,0,5,normal,K Santokie
636538,2014,2014-03-13,"Kensington Oval, Bridgetown",Barbados,West Indies,England,England,bat,England,5,0,normal,CJ Jordan
640947,2013,2013-07-29,YMCA Cricket Club,Dublin,Ireland,Pakistan,Pakistan,field,Pakistan,0,9,normal,Sadia Yousuf
640955,2013,2013-07-31,YMCA Cricket Club,Dublin,Pakistan,Sri Lanka,Sri Lanka,field,,0,0,no result,
644941,2013,2013-07-16,YMCA Cricket Club,Dublin,Ireland,Pakistan,Pakistan,bat,Pakistan,38,0,normal,
645645,2013,2013-07-27,"Arnos Vale Ground, Kingstown",St Vincent,West Indies,Pakistan,West Indies,bat,Pakistan,0,2,normal,Shahid Afridi
645647,2013,2013-07-28,"Arnos Vale Ground, Kingstown",St Vincent,West Indies,Pakistan,Pakistan,bat,Pakistan,11,0,normal,Umar Akmal
647247,2013,2013-10-10,Saurashtra Cricket Association Stadium,Rajkot,India,Australia,India,field,India,0,6,normal,Yuvraj Singh
648681,2014,2014-03-12,Kingsmead,Durban,South Africa,Australia,Australia,field,Australia,0,5,normal,BJ Hodge
648683,2014,2014-03-14,SuperSport Park,Centurion,South Africa,Australia,Australia,field,Australia,0,6,normal,MA Starc
649101,2013,2013-11-13,Dubai International Cricket Stadium,Unknown,Pakistan,South Africa,Pakistan,bat,South Africa,0,9,normal,DW Steyn
649103,2013,2013-11-15,Dubai International Cricket Stadium,Unknown,Pakistan,South Africa,South Africa,bat,South Africa,6,0,normal,F du Plessis
657633,2013,2013-12-11,Dubai International Cricket Stadium,Unknown,Pakistan,Sri Lanka,Pakistan,field,Pakistan,0,3,normal,Shahid Afridi
657635,2013,2013-12-13,Dubai International Cricket Stadium,Unknown,Pakistan,Sri Lanka,Pakistan,field,Sri Lanka,24,0,normal,MDKJ Perera
659545,2013,2013-08-23,Harare Sports Club,Unknown,Zimbabwe,Pakistan,Zimbabwe,field,Pakistan,25,0,normal,Ahmed Shehzad
659547,2013,2013-08-24,Harare Sports Club,Unknown,Zimbabwe,Pakistan,Zimbabwe,field,Pakistan,19,0,normal,Ahmed Shehzad
660113,2013,2013-11-16,Sheikh Zayed Stadium,Abu Dhabi,Canada,Ireland,Canada,field,Ireland,2,0,normal,A Bagai
660149,2013,2013-11-19,ICC Academy,Dubai,Kenya,Scotland,Kenya,bat,Kenya,92,0,normal,RG Aga
660173,2013,2013-11-22,ICC Academy,Dubai,Netherlands,Scotland,Netherlands,field,Scotland,15,0,normal,RML Taylor
660185,2013,2013-11-23,ICC Academy,Dubai,Kenya,Netherlands,Netherlands,bat,Netherlands,29,0,normal,Mudassar Bukhari
660209,2013,2013-11-26,Sharjah Cricket Stadium,Unknown,Canada,Kenya,Kenya,bat,Kenya,21,0,normal,SO Tikolo
660223,2013,2013-11-28,Sheikh Zayed Stadium,Abu Dhabi,Netherlands,Scotland,Scotland,bat,Netherlands,0,8,normal,W Barresi
661695,2014,2014-01-11,Eden Park,Auckland,New Zealand,West Indies,New Zealand,bat,New Zealand,81,0,normal,L Ronchi
661697,2014,2014-01-15,Westpac Stadium,Wellington,New Zealand,West Indies,West Indies,bat,New Zealand,0,4,normal,L Ronchi
664293,2013,2013-09-14,Senwes Park,Potchefstroom,South Africa,Bangladesh,Bangladesh,bat,South Africa,0,9,normal,M Kapp
664295,2013,2013-09-15,Senwes Park,Potchefstroom,South Africa,Bangladesh,South Africa,bat,South Africa,3,0,normal,M du Preez
666047,2014,2014-01-31,Melbourne Cricket Ground,Unknown,Australia,England,Australia,field,Australia,0,7,normal,HL Ferling
666049,2014,2014-02-02,Stadium Australia,Sydney,Australia,England,Australia,field,Australia,0,7,normal,RM Farrell
667731,2014,2014-09-07,Edgbaston,Birmingham,England,India,England,bat,England,3,0,normal,EJG Morgan
667887,2014,2014-05-20,Kennington Oval,London,England,Sri Lanka,England,field,Sri Lanka,9,0,normal,NLTC Perera
668515,2013,2013-10-31,Senwes Park,Potchefstroom,South Africa,Sri Lanka,South Africa,field,South Africa,0,7,normal,HML Madushani
668517,2013,2013-11-02,Senwes Park,Potchefstroom,South Africa,Sri Lanka,South Africa,field,Sri Lanka,20,0,normal,HASD Siriwardene
668519,2013,2013-11-04,Senwes Park,Potchefstroom,South Africa,Sri Lanka,South Africa,field,South Africa,0,5,normal,S Loubser
668959,2013,2013-11-06,Shere Bangla National Stadium,Mirpur,Bangladesh,New Zealand,New Zealand,bat,New Zealand,15,0,normal,C Munro
668969,2013,2013-11-21,Pallekele International Cricket Stadium,Unknown,Sri Lanka,New Zealand,Sri Lanka,field,Sri Lanka,0,8,normal,MDKJ Perera
682899,2014,2014-03-16,Zahur Ahmed Chowdhury Stadium,Chittagong,Hong Kong,Nepal,Hong Kong,field,Nepal,80,0,normal,SP Gauchan
682901,2014,2014-03-17,Sylhet Stadium,Unknown,Ireland,Zimbabwe,Ireland,field,Ireland,0,3,normal,PR Stirling
682903,2014,2014-03-17,Sylhet Stadium,Unknown,Netherlands,United Arab Emirates,United Arab Emirates,bat,Netherlands,0,6,normal,TLW Cooper
682907,2014,2014-03-18,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,Nepal,Bangladesh,field,Bangladesh,0,8,normal,Al-Amin Hossain
682909,2014,2014-03-19,Sylhet Stadium,Unknown,Netherlands,Zimbabwe,Netherlands,bat,Zimbabwe,0,5,normal,BRM Taylor
682911,2014,2014-03-19,Sylhet Stadium,Unknown,Ireland,United Arab Emirates,Ireland,field,Ireland,21,0,normal,EC Joyce
682915,2014,2014-03-20,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,Hong Kong,Hong Kong,field,Hong Kong,0,2,normal,Nadeem Ahmed
682917,2014,2014-03-21,Sylhet Stadium,Unknown,United Arab Emirates,Zimbabwe,Zimbabwe,field,Zimbabwe,0,5,normal,E Chigumbura
682919,2014,2014-03-21,Sylhet Stadium,Unknown,Ireland,Netherlands,Netherlands,field,Netherlands,0,6,normal,SJ Myburgh
682921,2014,2014-03-21,Shere Bangla National Stadium,Mirpur,India,Pakistan,India,field,India,0,7,normal,A Mishra
682923,2014,2014-03-22,Zahur Ahmed Chowdhury Stadium,Chittagong,South Africa,Sri Lanka,Sri Lanka,bat,Sri Lanka,5,0,normal,MDKJ Perera
682925,2014,2014-03-22,Zahur Ahmed Chowdhury Stadium,Chattogram,England,New Zealand,New Zealand,field,New Zealand,9,0,normal,CJ Anderson
682927,2014,2014-03-23,Shere Bangla National Stadium,Mirpur,Australia,Pakistan,Australia,field,Pakistan,16,0,normal,Umar Akmal
682929,2014,2014-03-23,Shere Bangla National Stadium,Mirpur,India,West Indies,India,field,India,0,7,normal,A Mishra
682931,2014,2014-03-24,Zahur Ahmed Chowdhury Stadium,Chittagong,New Zealand,South Africa,New Zealand,field,South Africa,2,0,normal,JP Duminy
682933,2014,2014-03-24,Zahur Ahmed Chowdhury Stadium,Chittagong,Netherlands,Sri Lanka,Sri Lanka,field,Sri Lanka,0,9,normal,AD Mathews
682935,2014,2014-03-25,Shere Bangla National Stadium,Mirpur,Bangladesh,West Indies,Bangladesh,field,West Indies,73,0,normal,DR Smith
682937,2014,2014-03-27,Zahur Ahmed Chowdhury Stadium,Chittagong,Netherlands,South Africa,Netherlands,field,South Africa,6,0,normal,Imran Tahir
682939,2014,2014-03-27,Zahur Ahmed Chowdhury Stadium,Chittagong,England,Sri Lanka,England,field,England,0,6,normal,AD Hales
682941,2014,2014-03-28,Shere Bangla National Stadium,Mirpur,Australia,West Indies,Australia,bat,West Indies,0,6,normal,DJG Sammy
682943,2014,2014-03-28,Shere Bangla National Stadium,Mirpur,Bangladesh,India,India,field,India,0,8,normal,R Ashwin
682945,2014,2014-03-29,Zahur Ahmed Chowdhury Stadium,Chittagong,Netherlands,New Zealand,New Zealand,field,New Zealand,0,6,normal,BB McCullum
682947,2014,2014-03-29,Zahur Ahmed Chowdhury Stadium,Chittagong,England,South Africa,England,field,South Africa,3,0,normal,AB de Villiers
682949,2014,2014-03-30,Shere Bangla National Stadium,Mirpur,Bangladesh,Pakistan,Pakistan,bat,Pakistan,50,0,normal,Ahmed Shehzad
682951,2014,2014-03-30,Shere Bangla National Stadium,Mirpur,Australia,India,Australia,field,India,73,0,normal,R Ashwin
682953,2014,2014-03-31,Zahur Ahmed Chowdhury Stadium,Chittagong,England,Netherlands,England,field,Netherlands,45,0,normal,Mudassar Bukhari
682955,2014,2014-03-31,Zahur Ahmed Chowdhury Stadium,Chittagong,New Zealand,Sri Lanka,New Zealand,field,Sri Lanka,59,0,normal,HMRKB Herath
682957,2014,2014-04-01,Shere Bangla National Stadium,Mirpur,Bangladesh,Australia,Bangladesh,bat,Australia,0,7,normal,AJ Finch
682959,2014,2014-04-01,Shere Bangla National Stadium,Mirpur,Pakistan,West Indies,West Indies,bat,West Indies,84,0,normal,DJ Bravo
682961,2014,2014-04-03,Shere Bangla National Stadium,Mirpur,Sri Lanka,West Indies,Sri Lanka,bat,Sri Lanka,27,0,normal,AD Mathews
682963,2014,2014-04-04,Shere Bangla National Stadium,Mirpur,India,South Africa,South Africa,bat,India,0,6,normal,V Kohli
